address,area,broker,code,email,englishName,fax,industry,legalRepresentative,listingDate,name,phone,postcode,secretaries,shortname,totalStockEquity,transferMode,website
北京市海淀区北四环中路229号海泰大厦627,北京市,招商证券股份有限公司,831917,wulin@cneec-redrock.com,"Beijing RedRock Technology Co.,Ltd.",010-82883163,科技推广和应用服务业,吴鸿恺,20150128,北京中电红石科技股份有限公司,010-82883988,null,吴林,中电红石,34020000,协议,www.cneec-redrock.com
合肥市高新区云飞东路1号,安徽省,浙商证券股份有限公司,831918,Telitdongmi@163.com,"Anhui Telit Science and Technology Co.,Ltd.",0551-63645522-8888,软件和信息技术服务业,丁旭东,20150202,安徽天立泰科技股份有限公司,0551-63645522,null,江家兵,天立泰,56571000,做市,http://www.ahtelit.com
浙江省嘉兴市万国路2970号2幢,浙江省,申万宏源证券有限公司,831919,kfkj@ke-fei.com.cn,"Zhejiang Kefei Technology CO.,Ltd.",0573-82062960,专用设备制造业,邓涛,20150128,浙江科菲科技股份有限公司,0573-82062961,null,聂淑娟,科菲科技,32500000,协议,www.ke-fei.com.cn
武汉市洪山区书城路26号A栋103、105-110室,湖北省,兴业证券股份有限公司,831921,whtkdq@126.com,"Wuhan Taike Electric Co., Ltd.",027-87227072,电气机械和器材制造业,管保安,20150202,武汉泰可电气股份有限公司,027-87227071,null,祝凤兰,泰可电气,21000000,协议,http://www.tkdl.net/
襄阳市高新区汉江北路68号,湖北省,中泰证券股份有限公司,831923,tongh@csvcn.cn,"Hubei China C-Nest Information Technolgy Co.,Ltd.",0710-3341152,软件和信息技术服务业,高伟,20150130,襄阳三金模具科技股份有限公司,0710-3343771,null,佟宏,中科云巢,11000000,协议,www.csvcn.cn
济南市天桥区梁府庄9号,山东省,华融证券股份有限公司,831924,sdhtgg2011@163.com,"Shandong Haitian Linkall Co.,Ltd.",0531-55690032,批发业,韩逢庆,20150206,山东海天物联股份有限公司,0531-88777369,null,张西平,海天物联,21500000,协议,www.sdhtwl.com
南宁市广西-东盟经济技术开发区武华大道37号华强会展综合楼6楼601、602、603、604室,广西省,国开证券有限责任公司,831925,cwbslh@126.com,"Guangxi Zhengtong Construction Co.,LTD.",022-88494448,土木工程建筑业,申传胜,20150213,广西政通工程股份有限公司,022-88494448,null,孙立红,政通股份,134000000,做市,null
北京市顺义区南彩镇后俸伯村委会西侧500米,北京市,平安证券有限责任公司,831926,zlh19651122@sina.com,"Beijing Feng Rong Aviation Science Technology Co.,Ltd",010-89475820,商务服务业,韩铭,20150128,北京丰荣航空科技股份有限公司,010-89475058,null,李振华,丰荣航空,65400000,做市,www.fraeco.com
宁波高新区凌云路1177号6栋2层2区,浙江省,申万宏源证券有限公司,831927,office@rayonics.com.cn,"Ningbo Rayonics Technology Co.,Ltd.",0574-87910096,计算机、通信和其他电子设备制造业,史伟,20150128,宁波瑞奥物联技术股份有限公司,0574-87908941,null,王静,瑞奥物联,10000000,协议,www.rayonics.com.cn
北京市东城区后永康胡同 17 号 6 号楼 D201 号,北京市,国泰君安证券股份有限公司,831930,lipengfei@hejun.com,"BeiJing HeJun Digital Learning Co.,LTD",010-84108899,仪器仪表制造业,王明富,20150205,北京和君商学在线科技股份有限公司,010-84108995,null,李鹏飞,和君商学,300000000,协议,http://www.ehejun.com
云南省昆明经开区大冲工业片区新加坡工业园景明北路,云南省,招商证券股份有限公司,831931,yeieweith@163.com,"Yunnan Energy Investment Weith Technology Co.,Ltd",0871-65980910,专用设备制造业,郭曙光,20150305,云南能投威士科技股份有限公司,0871-64980911,null,李瑞,云能威士,53800000,做市,www.weith.com.cn
江苏省常州市天宁区丽华北路13号,江苏省,海通证券股份有限公司,831932,dngf@dongdian-group.com.cn,"Changzhou Southeast Electric Appliance Motor Co., Ltd",0519-88862312,电气机械和器材制造业,周祖贻,20150216,常州市东南电器电机股份有限公司,0519-88862312,null,韩洁,东南电器,22400000,协议,www.dongdian-group.com.cn
武汉化学工业区管理委员会内(青山冶金大道11号),湖北省,天风证券股份有限公司,831933,wangyingbing@eastern-lithium.com,"HuBei BaiJieRui Advanced Materials Co.,Ltd.",027-87526610,化学原料和化学制品制造业,张凤学,20150216,湖北百杰瑞新材料股份有限公司,027-81786066,null,汪应兵,百杰瑞,20000000,协议,www.eastern-lithium.com
江苏省南通市如东县双甸镇工业园区1号,江苏省,东吴证券股份有限公司,831934,ydhyl@126.com,"JIANGSU YUDI OPTICAL CO.,LTD",0513-84614705,仪器仪表制造业,吴迪富,20150216,江苏宇迪光学股份有限公司,13912869880,null,洪艳丽,宇迪光学,60280000,协议,http://www.yudi.com.cn
湖州市织里镇梦华蕾路332号,浙江省,财通证券股份有限公司,831935,amy@bergman.cn,"Huzhou Bergman Advanced Materials Co.,Ltd.",05723237298,橡胶和塑料制品业,杨勇,20150212,湖州倍格曼新材料股份有限公司,05722552669,null,杨飞英,倍格曼,20000000,协议,www.bergman.cn
长沙市岳麓区岳麓西大道588号芯城科技园8栋303号,湖南省,中山证券有限责任公司,831937,16135269@qq.com,"Hunan Jianyan InformationTechnology Co.,Ltd.",0731-82922708,软件和信息技术服务业,曾胡,20150213,湖南建研信息技术股份有限公司,0731-82922718,null,易小明,建研信息,17242200,做市,http://www.pkpmjc.com
上海市嘉定区马陆镇复华路33号1幢3层359室,上海市,光大证券股份有限公司,831938,Alla.qian@egridconsulting.com,"Shanghai eGrid Consulting Co.,Ltd",021-64859719,软件和信息技术服务业,王建国,20150225,上海亿格企业管理咨询股份有限公司,021-64851952,null,钱晓倩,上海亿格,10625000,做市,www.egridconsulting.com
承德市上板城镇西三家村,河北省,财达证券股份有限公司,831939,642224518@qq.com,null,0314-5936816,印刷和记录媒介复制业,刘海东,20150217,承德博琳包装制品股份有限公司,13931428219,null,丛月华,博琳包装,29540000,协议,null
江苏常州新区太湖西路108号,江苏省,东海证券股份有限公司,831941,zxw@xr-hitech.cn,null,0519-85130098,通用设备制造业,祁威,20150216,江苏兴荣高新科技股份有限公司,0519-85131919,null,肖克建,兴荣高科,61192869,做市,www.xr-hitech.cn
陕西省西安市高新区丈八四路20号神州数码科技园1幢1层东户,陕西省,招商证券股份有限公司,831942,justin@acetar.com,Acetar,029-81026390,医药制造业,刘凯华,20150216,西安天一生物技术股份有限公司,029-81025323,null,张建平,天一生物,40485000,做市,www.acetar.com
长沙高新开发区麓谷大道 627 号长海创业基地一楼,湖南省,财富证券有限责任公司,831943,xigema0168@163.com,"Xigema Electrical Co.,Ltd.",0731-88295998,建筑安装业,巫奇进,20150217,湖南西格玛电气股份有限公司,0731-83580777,null,张培,西格码,61950000,协议,http://www.xgmdq.cn/
珠海市香洲凤凰北路1015号第五层写字楼A区,广东省,新时代股份有限公司,831947,tangxiangping@dantin.com,"ZHU HAI DANTIN PROPERTY MANAGEMENT CO.,LTD",0756-2136699,商务服务业,郑辉,20150311,珠海市丹田物业管理股份有限公司,0756-2156918,null,唐湘平,丹田股份,41500000,做市,http://www.dantins.com/
null,天津市,渤海证券股份有限公司,831948,847770878@qq.com,"TianJin ShiJi TianYuan Group Co.,Ltd",022-23663366,建筑装饰和其他建筑业,缪强,20150209,天津世纪天源集团股份有限公司,022-84977246,null,王国新,世纪天源,45920000,协议,www.sity.com.cn
无锡市锡山区东港镇东湖塘阳光工业园,江苏省,国联证券股份有限公司,831949,luo828@jieyangkeji.com,"Jiangsu Jieyang Technology Co., Ltd",0510-88600898,化学原料和化学制品制造业,顾国东,20150217,无锡捷阳节能科技股份有限公司,0510-88600828,null,骆波,捷阳科技,110990502,做市,www.wxjieyang.com
null,浙江省,申万宏源证券有限公司,831951,null,null,null,商务服务业,null,20150210,浙江美麟文化发展股份有限公司,null,null,null,美麟文化,17310000,协议,null
北京市朝阳区利泽中园106号1层102B号,北京市,申万宏源证券有限公司,831952,daisy.rong@cinkoshipping.com,"CINKO SCM CO.,LTD.",010-64689210,水上运输业,孙远飞,20150305,北京华图供应链管理股份有限公司,010-58494805,null,荣辉,华图股份,43000000,做市,www.cinkoshipping.com
莱山经济开发区同和路9号,山东省,光大证券股份有限公司,831953,tianshengxjb@126.com,"YANTAI TIANSHENG TECHNOLOGY CO.,LTD(TIANSHENG TECHNOLOGY)",0535-6771720,橡胶和塑料制品业,侯作启,20150210,烟台天圣科技股份有限公司,0535-6771128,null,彭咏梅,天圣科技,35800000,协议,www.tiansheng.net
青岛市崂山区崂山路2号1单元101户,山东省,申万宏源证券有限公司,831956,hsny1988@163.com,"QINGDAO H-SONG ENERGY EQUIPMENT Co.,Ltd.",0532-85762792,专用设备制造业,宋贵生,20150216,青岛汇森能源设备股份有限公司,0532-83882367,null,姜姗姗,汇森能源,30000000,协议,http://www.huisenpower.com/
广东省佛山市禅城区南庄镇禅秀路2号,广东省,安信证券股份有限公司,831958,dejex@kenbotong.com,Kenbotong Technology Co. Ltd.,0757-82126638,计算机、通信和其他电子设备制造业,邱健,20150213,广东健博通科技股份有限公司,0757-88020153,null,苏光杰,健博通,67650000,协议,www.kenbotong.com
太仓市城厢镇朝阳路 12 号,江苏省,德邦证券股份有限公司,831959,tcjin888@163.com,"Suzhou Xiangtang guarantee Co.,Ltd",0512-53560126,商务服务业,曹海燕,20150211,苏州香塘担保股份有限公司,0512-53589758,null,金璐,香塘担保,300000000,做市,null
厦门市思明区湖滨南路2号1101室之九,福建省,西南证券股份有限公司,831960,1143948371@qq.com,"Xiamen Jiayin Online Co.,Ltd.",0592-5052799,软件和信息技术服务业,陈志钦,20150212,厦门市佳音在线股份有限公司,18759238898,null,华凯玲,佳音在线,5834783,协议,www.jiayinobs.com
港口区东部吹填区(港区1 号路),广西省,华林证券股份有限公司,831963,MLCC_tr@163.com,"Guangxi Mingli Innovation Industrial Co., Ltd.",0770-2829883,食品制造业,唐映,20150216,广西明利仓储股份有限公司,0770-2829883,null,蒙芳铭,ST明利,730000000,做市,http://www.831963.com
成都市双流县西南航空港经济开发区腾飞二路邻里中心一期二号楼,四川省,西南证券股份有限公司,831964,zq@tsuhan.cn,"CHENGDU TSUHAN SCIENCE&TECHNOLOGY CO.,LTD.",028-61405968,计算机、通信和其他电子设备制造业,葛行,20150211,成都储翰科技股份有限公司,028-61406095,null,魏明,储翰科技,103000000,协议,www.tsuhan.cn
辽宁省大连高新技术产业园区世达街19号-1-20-7号,辽宁省,安信证券股份有限公司,831965,chendd@guruipu.com,"Dalian GuRui Pu Co.,Ltd.",0411-88105573,橡胶和塑料制品业,黄钟亮,20150212,大连固瑞聚氨酯股份有限公司,0411-39865404,null,陈丹丹,固瑞股份,12450000,做市,www.guruipu.cn
青州市昭德南路3588号,山东省,东方花旗证券有限公司,831967,wanghong@tanboer.com,"Qingzhou Tanboer Fashion Co.,Ltd.",0536-3209993,纺织服装、服饰业,王丽莉,20150216,青州市坦博尔服饰股份有限公司,0536-3209903,null,王红,坦博尔,167300000,协议,www.tanboer.com
江苏省淮安市洪泽区工业园区精益路 6 号,江苏省,财通证券股份有限公司,831968,sunny841129@163.com,Jiangsu Deering Environmental ScienceTechnology Limited Corporation,0517-87297696,橡胶和塑料制品业,林小峰,20150212,江苏德润环保科技股份有限公司,0517-87278019,null,吴妍,德润环保,12000000,协议,www.jsdeering.com
上海市嘉定区马陆镇丰登路615弄5号厂房3楼,上海市,东海证券股份有限公司,831969,wang.xiaoyan@imdmedical.com,"Innovative Material and Devices, Co.,Ltd.",021-59156686,专用设备制造业,XIAOPING LONG,20150211,上海埃蒙迪材料科技股份有限公司,021-59156556,null,王晓燕,埃蒙迪,34250000,协议,http://www.imdmedical.com
成都市高新区天府大道北段28号1栋1单元11层3号,四川省,信达证券股份有限公司,831970,scyqgfgs@163.com,"Sichuan yongqiang Machinery Construction Co.,Ltd",028-83404015,土木工程建筑业,李雪梅,20150210,四川永强机械施工股份有限公司,028-84433400-831,null,邹瑜,四川永强,32601000,协议,http://www.scyqjs.com/；www.jihui365.cn（机惠网）
辽宁省锦州市古塔区汉口街中融国际1-15号、1-16号、1-17号,辽宁省,财通证券股份有限公司,831974,lhy@lnwish.com,"LiaoNing Wish Information Technology Co.,Ltd",0416-4120001-8,软件和信息技术服务业,李国义,20150212,辽宁维森信息技术股份有限公司,0416-4120001,null,李鸿雁,维森信息,31934000,做市,http://www.lnwish.com/
广州市越秀区东风中路300号之一自编19楼G房,广东省,中泰证券股份有限公司,831975,candy.fu@wendydigital.com,Wendy Didital Communication Corp.,020-83637957,商务服务业,关丽芬,20150213,广东温迪公共关系股份有限公司,020-83377650,null,付咏梅,ST温迪,37125000,做市,www.wendydigital.com
安徽省合肥市高新区玉兰大道767号机电产业园,安徽省,国信证券股份有限公司,831977,tongyudianzi@vip.163.com,"AnHui Tongyu Electronic Co.,Ltd",0551-65318237,汽车制造业,邵晋辉,20150409,安徽通宇电子股份有限公司,0551-65367560,null,姚本亚丽娟,通宇电子,12300000,协议,http://www.tongyudz.com
常州市新北区环保十路18、20号,江苏省,东北证券股份有限公司,831978,wang.yingchun@jinkang.com.cn,"Changzhou Jinkang precision Mechanism Co., Ltd",0519-81580183,专用设备制造业,钟仁康,20150217,常州金康精工机械股份有限公司,0519-81580180,null,王迎春,金康精工,52000000,做市,http://www.jinkang.com.cn
江西省宜春经济技术开发区,江西省,东吴证券股份有限公司,831980,liudazhong@jxzeto.com,"Jiangxi Zhengtuo New Energy Technology Co.,Ltd",0795-2188004,非金属矿物制品业,肖少贤,20150209,江西正拓新能源科技股份有限公司,0795-2188004,null,刘达忠,正拓能源,54300000,协议,http://www.jxzeto.com
广东省中山市火炬开发区国家健康科技产业基地欧亚路8号,广东省,安信证券股份有限公司,831982,dongmi@galloper.com.cn,Guangdong Tenchance Veterinary Pharmaceutical Corp.,076085337618,医药制造业,黄剑华,20150210,广东腾骏动物药业股份有限公司,076085336789,null,李云,腾骏药业,64000000,协议,www.galloper.com.cn
四川省成都市都江堰市四川都江堰经济开发区金藤路,四川省,东兴证券股份有限公司,831983,A@djycs.cn,Chengdu City Dujiangyan ChunSheng Chinese Medicine Drinks CoLtd.,028-87234778,医药制造业,骆春明,20150209,　成都市都江堰春盛中药饮片股份有限公司,13882110105,null,宋蕾,春盛中药,15200000,做市,http://www.djycs.cn
北京市东城区藏经馆胡同17号1幢1588室,北京市,东北证券股份有限公司,831984,zhaoxinna@edadao.com.cn,"Beijing DadaoXintong Technology Co.,Ltd.",010-65115155,软件和信息技术服务业,李韦锋,20150217,北京大道信通科技股份有限公司,010-65112088,null,赵新娜,大道信通,37368131,做市,www.edadao.com.cn
甘肃省酒泉市肃州区高新技术工业园区(西园),甘肃省,财通证券股份有限公司,831985,jqyjh2006@163.com,Jiuquan Huajie Electric Company Limited,0937-2880992,专用设备制造业,于杰华,20150212,酒泉华杰电气股份有限公司,0937-2880551,null,张洪,华杰电气,40650000,协议,www.hjdqgf.com
